mut_index	VAR_0	TOT_0	cluster	state_tree	true_cluster_DCF0	point_estimate_DCF0	cmm_CCF0	Explained	LHs
3.118287195.T.C	5	22	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.557454545455	0.557454545455	0;1;2;3;4;5;6	447.20290822396373;-0.09552378108594617;447.20290822396373;-1.2496765496554136;-1.4045349703143177;0.5326978020910076;0.07557827543047857
3.117484074.T.G	9	74	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.298313513514	0.298313513514	0;1;2;3;4;5;6	799.1846455007516;11.449191053654403;799.1846455007516;-1.7844869637718936;2.640863243213218;-1.7763355410254356;12.372021602697686
3.117484067.T.C	42	73	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.9584	1.4112	0;1;2;3;4;5;6	3816.63414708687;-1.9350924777345568;3816.63414708687;29.334494572499125;0.10248507621462011;54.706836960959635;-1.8976970285668386
3.117386054.A.G	6	13	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.679261538462	1.13206153846	0;1;2;3;4;5;6	542.5336137089078;-1.0030829056022217;542.5336137089078;1.95766402373118;-1.1139072444502567;5.343072556853663;-1.0372647329570448
3.118332785.C.T	13	35	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9723,0.9754)	0.91104	0.91104	0;1;2;3;4;5;6	1172.6478990197193;-1.5582060014397214;1172.6478990197193;2.6406394559432584;-1.0795109271573438;9.340008046961152;-1.5101313524727331
3.118332783.C.T	13	42	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.7592	0.7592	0;1;2;3;4;5;6	1169.6203696617565;-1.0446870415551182;1169.6203696617565;0.8840008216997006;-1.5971848375774371;6.932181712927484;-0.871498208541734
3.118332781.C.T	13	41	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.777717073171	0.777717073171	0;1;2;3;4;5;6	1170.0142739474636;-1.1566468012547801;1170.0142739474636;1.0963492897326326;-1.521583327805292;7.237556995216149;-1.0013314231051673
3.118332773.C.T	10	10	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.8176	0;1;2;3;4;5;6	918.63614192482;3.0214671099377473;918.63614192482;15.558074576660394;5.427948913663453;22.285734964848047;2.839479729906836
19.21750226.G.A	12	12	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.836666666667	0;1;2;3;4;5;6	1102.6758952796804;3.7431673029833106;1102.6758952796804;19.25884474998834;6.50574083591216;27.332037215813518;3.533127870340777
19.21750261.C.T	14	24	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.954166666667	0.732083333333	0;1;2;3;4;5;6	1271.7396806094994;-1.404301093801017;1271.7396806094994;9.5234140734693;-0.7844102586201913;18.036063745627658;-1.390720503293366
19.21750334.A.G	6	33	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.456363636364	0.456363636364	0;1;2;3;4;5;6	535.1763846153897;1.4931696282358224;535.1763846153897;-1.7523511282072413;-1.1430638451955808;-0.16215704781639317;1.798332578236117
7.517798.T.C	4	9	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.3164	0;1;2;3;4;5;6	361.27474787910177;-0.6960881141817579;361.27474787910177;1.5374716066501133;0.09364013623547862;3.8527067222108347;-0.7359553684383648
7.77186.C.T	4	15	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.78984	0.78984	0;1;2;3;4;5;6	358.4221164491885;-1.1568102709557397;358.4221164491885;-0.4277025038948761;-1.2237572961584515;1.4365377640086407;-1.1170814211993
19.20754811.T.C	5	22	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.570454545455	0.570454545455	0;1;2;3;4;5;6	447.20290822396373;-0.23344431741807803;447.20290822396373;-1.2113657241030218;-1.433854260473801;0.6121371887734082;-0.07375386974036324
7.100898.A.G	6	15	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.18476	0;1;2;3;4;5;6	541.3296409045819;-1.0286357670586188;541.3296409045819;1.9455908257464358;-0.05821221033775004;5.305694787173216;-1.0685376224402674
7.100869.T.C	11	11	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	1010.6525342675922;2.1940746476861492;1010.6525342675922;19.341268161464246;13.886243397061156;26.741694588470654;2.046186541658034
7.1409139.T.C	17	33	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.563927272727	0.762913636364	0;1;2;3;4;5;6	1541.353969249971;-0.21324835525950192;1541.353969249971;11.694019937604047;4.990931594959676;21.928389670437163;-0.028000148527674185
7.1032158.C.T	10	46	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.643891304348	0.643891304348	0;1;2;3;4;5;6	895.0554216755106;-0.5033569879024995;895.0554216755106;-0.8118945047592732;-1.8843478580375397;3.2097967974851507;-0.29127371615958353
6.43620110.C.T	27	40	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875205	0;1;2;3;4;5;6	2459.8673911322376;-1.2724185135131236;2459.8673911322376;25.280347975660884;1.1907465676253288;42.31006535378657;-1.3839073813683136
6.43619582.A.G	26	56	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.610785714286	1.20398571429	0;1;2;3;4;5;6	2354.2125864166424;-0.8853113673421475;2354.2125864166424;12.78188094659005;-1.7467276217666665;27.65464640976799;-1.0862599450783463
6.44697135.T.G	5	96	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.1350625	0.1350625	0;1;2;3;4;5;6	438.01389142754715;25.240242764942415;438.01389142754715;2.2991459839210293;11.411091521004046;-2.2817835118519803;26.591809641726485
6.44168676.C.T	12	53	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.587139622642	0.587139622642	0;1;2;3;4;5;6	1074.9421586510703;0.7589315345571812;1074.9421586510703;-1.0793422673125121;-1.8077334049759486;3.414343085495741;1.1090961674802564
6.45604216.C.A	4	61	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.170045901639	0.170045901639	0;1;2;3;4;5;6	351.12133544350263;13.463193113447382;351.12133544350263;-0.14965238427395278;5.127313545159822;-2.434976166607788;14.286730635351152
8.95667831.G.T	14	21	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875233333333	0;1;2;3;4;5;6	1274.6928532686345;-1.239214480033942;1274.6928532686345;12.516922806544533;-0.09812129406992831;21.333090541447845;-1.2856396292623273
6.46142385.G.A	4	10	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.03728	0;1;2;3;4;5;6	360.6686120755315;-1.0022133810139193;360.6686120755315;0.6850441770802069;-0.8635178818815694;2.8522780231332776;-1.0105438942809162
6.45780342.C.A	8	74	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.280345945946	0.280345945946	0;1;2;3;4;5;6	709.07367194568;11.157214931225795;709.07367194568;-1.6683790705082018;2.7713538003108162;-2.048384161399966;12.021355353696144
6.46142518.A.C	7	58	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.312972413793	0.312972413793	0;1;2;3;4;5;6	621.1247511224461;7.269701997469124;621.1247511224461;-1.9276791143078462;1.0972779149644722;-1.6708744709634011;7.915724686005131
6.46142439.G.A	11	28	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.01875714286	0;1;2;3;4;5;6	992.8877832462229;-1.4715682972525421;992.8877832462229;3.018388977155176;-0.9922147302616473;8.934629528032616;-1.486321639764519
8.95613815.C.G	29	57	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.71018245614	1.33588245614	0;1;2;3;4;5;6	2629.6891985598986;-0.6298960635522022;2629.6891985598986;17.45709150487842;-1.780403722352716;34.55707939638501;-0.37691654049940126
8.95613926.T.A	22	50	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.529608	1.155308	0;1;2;3;4;5;6	1990.2262137392795;-1.251138298502724;1990.2262137392795;9.671932741791672;-1.4707932918621651;22.062558361566914;-1.387569520654857
8.95035129.G.A	25	49	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.713942857143	1.33964285714	0;1;2;3;4;5;6	2266.8956606633656;-0.7503843385936619;2266.8956606633656;14.948184696663716;-1.7062962979747525;29.701426609214906;-0.5358658062413468
8.95061470.T.C	17	18	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.826609259259	0;1;2;3;4;5;6	1559.9230524988886;3.5308337253835846;1559.9230524988886;26.01686373816329;6.868780594695585;37.367806854002374;3.2804903834490196
8.95211170.T.G	61	61	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.875233333333	0;1;2;3;4;5;6	5614.180492520427;26.107908866923427;5614.180492520427;109.5594368762153;39.019305332184565;150.59816524415996;25.116816744036495
8.95350451.G.A	10	33	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.795666666667	0.795666666667	0;1;2;3;4;5;6	899.1642977962605;-1.2920788860248678;899.1642977962605;0.6436317167031831;-1.431488977394423;5.391462591052818;-1.1898563269791467
20.12928739.G.T	17	58	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.804803448276	0.804803448276	0;1;2;3;4;5;6	1528.7633196061004;-1.4154645244599138;1528.7633196061004;2.0308438330224874;-1.538949278796082;10.112641866726044;-1.256069320015186
20.12928649.T.C	7	15	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.28137333333	0;1;2;3;4;5;6	633.1817301960629;-0.782034240877854;633.1817301960629;3.1012559388044707;0.5783057541816312;7.155940234688909;-0.848711996602395
20.12928841.C.T	22	22	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.915266666667	0;1;2;3;4;5;6	2023.139387618831;7.160082632581165;2023.139387618831;38.850168784491146;27.940119255684962;53.65102163850397;6.827416283640462
20.12928793.G.T	26	47	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.773153191489	0.759476595745	0;1;2;3;4;5;6	2360.656413725052;-1.1961770258110747;2360.656413725052;18.95856454466537;8.554496325614636;34.73195186735511;-1.0462123154280007
20.12744740.C.A	8	45	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.488142222222	0.488142222222	0;1;2;3;4;5;6	713.809870080011;1.4802686896792956;713.809870080011;-1.8100638558525617;-1.390869493158167;0.544178816405573;1.8190241157707483
20.12324131.G.A	5	8	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.970325	0.8580625	0;1;2;3;4;5;6	454.2944423307378;-0.9300430029975582;454.2944423307378;3.801223814649661;1.6773280576472454;6.919549767800892;-0.9280610128159905
20.12928644.G.A	6	13	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.26729230769	0;1;2;3;4;5;6	542.5336137089078;-0.8013324342843937;542.5336137089078;2.4875692953655246;0.3419768015978484;5.9513222994120625;-0.8563568036391747
20.12753569.G.A	11	67	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.450802985075	0.450802985075	0;1;2;3;4;5;6	981.0361040832864;3.827465720485087;981.0361040832864;-2.118565003661889;-0.934585291720186;0.6991155924161134;4.369596169287689
20.13632266.A.G	8	25	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9723,0.9754)	0.878656	0.878656	0;1;2;3;4;5;6	719.6752043499748;-1.4136694263264982;719.6752043499748;0.8445774390320651;-1.1073012255395405;4.835515050907489;-1.3728329775105834
20.13559854.G.C	4	67	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.163928358209	0.163928358209	0;1;2;3;4;5;6	350.64454328954645;13.969123653162889;350.64454328954645;-0.021631808834225552;5.4636028581798115;-2.486156713353628;14.801371090646683
1.42561703.C.T	17	17	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.811833333333	0;1;2;3;4;5;6	1562.867491478055;6.40963034193908;1562.867491478055;27.51444835337755;10.557522119945272;38.951471013296555;6.096488754756974
1.42561597.G.C	5	62	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.196411290323	0.196411290323	0;1;2;3;4;5;6	440.69104234930705;13.858990942014817;440.69104234930705;-0.45403813482540656;4.932270012618108;-2.435907724399005;14.757198781892459
1.42561497.T.G	16	31	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.821532258065	1.25703225806	0;1;2;3;4;5;6	1450.6676315499958;-1.2695435923263716;1450.6676315499958;8.374037516137449;-1.270312878174792;17.73153103627257;-1.1763251932589114
1.42561477.T.C	21	21	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.811833333333	0;1;2;3;4;5;6	1931.08043566164;8.397195434673456;1931.08043566164;34.4678529782151;13.521061748681106;48.59593979340916;8.010373474036738
1.42332949.G.A	5	37	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.329121621622	0.329121621622	0;1;2;3;4;5;6	443.8942711831924;4.298421467116462;443.8942711831924;-1.8250829694935593;0.11128445052196412;-1.4623473907919724;4.744456273640893
1.42130116.C.T	5	80	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.15221875	0.15221875	0;1;2;3;4;5;6	439.12733911094824;21.485222485980344;439.12733911094824;1.2757356681743772;9.146001139366057;-2.394249642557355;22.708994909872303
1.41708261.C.T	7	35	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.4871	0.4871	0;1;2;3;4;5;6	625.4190359944366;1.4075739284275315;625.4190359944366;-1.6619717245918046;-1.2694175054016874;0.4214327586713438;1.7281623791483725
1.41169376.C.G	7	64	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.2663828125	0.2663828125	0;1;2;3;4;5;6	620.3022490538588;11.09679302603887;620.3022490538588;-1.4726012096474967;2.921884253359096;-2.1089387215835664;11.94190219544944
1.40635155.G.A	4	21	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.463904761905	0.463904761905	0;1;2;3;4;5;6	356.6255608076969;0.5581344166145517;356.6255608076969;-1.5234726564342758;-1.1611583306570896;-0.42674001558634345;0.75941473836059
1.40635148.C.T	4	21	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.463904761905	0.463904761905	0;1;2;3;4;5;6	356.6255608076969;0.5581344166145517;356.6255608076969;-1.5234726564342758;-1.1611583306570896;-0.42674001558634345;0.75941473836059
7.118855817.A.C	3	48	5	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2015,0.2141)	0.18511875	0.18511875	0;1;2;3;4;5;6	262.66016032129585;7.626409579166145;262.66016032129585;-1.0415278123856293;2.3290632470919324;-2.405691053358362;8.143732353563388
7.117863563.A.G	9	66	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.403895454545	0.403895454545	0;1;2;3;4;5;6	800.391375250981;4.1953024737805045;800.391375250981;-2.250634301851722;-0.5599579393828158;-0.4801910052262741;4.712521444802622
7.117668333.C.A	6	60	5	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2015,0.2141)	0.29619	0.29619	0;1;2;3;4;5;6	530.7807385059314;6.361781382835886;530.7807385059314;-1.9473816776416157;0.9071403724071416;-1.969739073643865;6.918850307552088
7.117668235.T.A	9	20	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.332855	0;1;2;3;4;5;6	813.8546299053348;-0.6794139659338843;813.8546299053348;4.408780904011616;1.1331694006557296;9.636851366008957;-0.7724317923451256
7.117311123.A.G	15	15	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	1378.7784670741876;3.6078403197704225;1378.7784670741876;26.99037692946783;19.55170679619089;37.081867511749294;3.4061747206411748
7.117311117.C.T	17	17	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	1562.867491478055;4.340781156382066;1562.867491478055;30.840989314039124;22.41049649632526;42.27801197395812;4.112226810702252
7.117311066.A.G	37	37	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.9873	0;1;2;3;4;5;6	3404.1883514714614;12.100805477232116;3404.1883514714614;69.77772911448572;51.429009452402596;94.67007255078;11.603363666046638
7.117119387.A.G	8	39	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.607569230769	0.607569230769	0;1;2;3;4;5;6	715.2034164993978;-0.3665730311816233;715.2034164993978;-1.1650354277164112;-1.7854799950169706;1.88695283660482;-0.1677211756491772
7.117047458.G.A	7	47	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.441134042553	0.441134042553	0;1;2;3;4;5;6	622.8957034659214;1.9046012752758514;622.8957034659214;-2.0223564724923726;-1.1752246803478812;-0.31962651847571166;2.2493966220614077
7.116853525.T.G	6	45	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.39492	0.39492	0;1;2;3;4;5;6	532.8788587556082;2.4801284496644165;532.8788587556082;-2.067904726385567;-0.8328243717144552;-0.9627750032448041;2.838207114348002
11.118673592.G.C	8	45	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.4512	0.4512	0;1;2;3;4;5;6	713.809870080011;2.554114708074639;713.809870080011;-1.9083019834851065;-1.0321208628881244;0.16349068889152818;2.966710709977452
11.117612985.C.T	11	84	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.332357142857	0.332357142857	0;1;2;3;4;5;6	978.1419964154761;10.873873889677036;978.1419964154761;-2.1009396758899257;2.0000746315762186;-1.2317159944690346;11.814920929548421
11.117481562.C.A	37	62	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.976612903226	0.757306451613	0;1;2;3;4;5;6	3364.150838909674;-1.8684670869503677;3364.150838909674;28.39777034902623;-0.03528449001090905;51.053400516284384;-1.85763005548516
11.117357140.A.G	7	10	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.8883	0;1;2;3;4;5;6	637.5384390227524;-0.8423182583672153;637.5384390227524;6.147499673147169;-0.04523197334142193;10.588456352594186;-0.8850034202426231
11.117357085.T.G	13	13	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	1194.7051910272885;4.095922550796077;1194.7051910272885;21.14760329671932;7.026530696932701;29.893561801363266;3.8725581470984096
11.117357024.T.C	37	37	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	3404.1883514714614;15.531202730675108;3404.1883514714614;64.06290946907204;23.872164377371654;88.95525290536634;14.895473273997133
11.117357010.A.G	38	38	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.846	0;1;2;3;4;5;6	3496.26577970482;16.023302619688103;3496.26577970482;65.86667710777142;24.58969566224131;91.43178658288448;15.370391285802615
11.116927101.G.A	37	78	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.665923076923	1.20392307692	0;1;2;3;4;5;6	3351.899664216417;-0.6389461649388863;3351.899664216417;18.944914658483597;-1.963218418849067;40.169048333558635;-0.928714324400957
11.116498260.G.A	10	58	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.437586206897	0.437586206897	0;1;2;3;4;5;6	892.2785445574787;4.055853594245061;892.2785445574787;-2.063104380969662;-0.7387948517882172;0.3700665306685984;4.601158966801943
11.116428302.G.A	44	76	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9723,0.9754)	0.931368421053	0.734684210526	0;1;2;3;4;5;6	3998.860053303129;-1.9179551355489863;3998.860053303129;32.41562514355473;-0.32893090154487226;59.15433786721413;-1.8463526278562838
7.65401993.C.A	15	61	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.728336065574	0.728336065574	0;1;2;3;4;5;6	1345.5367205429945;-0.9906598163108455;1345.5367205429945;0.5524698467653408;-1.9199124206868063;7.186333263674911;-0.7786630473805332
6.5119696.C.T	4	10	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.03728	0;1;2;3;4;5;6	360.6686120755315;-1.0022133810139193;360.6686120755315;0.6850441770802069;-0.8635178818815694;2.8522780231332776;-1.0105438942809162
6.5135120.G.C	27	53	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.727864150943	1.32106415094	0;1;2;3;4;5;6	2448.2910285583825;-0.7973914150593373;2448.2910285583825;15.924839145311303;-1.718271439794563;31.819590853456006;-0.5726657090800629
6.4385958.C.T	8	51	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.406776470588	0.406776470588	0;1;2;3;4;5;6	712.6040778731997;3.858371605622569;712.6040778731997;-2.0671759199593644;-0.5571633975802612;-0.43916482550016767;4.347355855368843
1.1014575.A.T	9	54	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.405916666667	0.405916666667	0;1;2;3;4;5;6	802.5289491486375;4.823465312073761;802.5289491486375;-2.0713222551482566;-0.3246310257440257;-0.23671720867470825;5.398432755007715
6.5119545.G.C	19	64	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.76985625	0.76985625	0;1;2;3;4;5;6	1709.0859017492646;-1.0817099225203677;1709.0859017492646;1.982730136839379;-1.7075238140159215;10.83655755523099;-0.8521460844539419
6.33154705.G.A	11	65	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.438849230769	0.438849230769	0;1;2;3;4;5;6	981.427619531886;4.489234178217089;981.427619531886;-2.120883313358963;-0.6974342162074656;0.5650703306495473;5.077992939652525
6.4385850.C.G	13	13	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	1.0;(0.9997,0.9999)	1.0	0.8644	0;1;2;3;4;5;6	1194.7051910272885;3.9094283926674;1194.7051910272885;21.427314742063917;6.724751816043614;30.17327324670786;3.69386747629831
8.128086758.A.T	20	64	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9723,0.9754)	0.82053125	0.82053125	0;1;2;3;4;5;6	1800.3783752528102;-1.4612208849247281;1800.3783752528102;2.9999797642740873;-1.401043600276516;12.667800601133187;-1.2887510634751251
6.4111755.G.C	8	75	5	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2015,0.2141)	0.276608	0.276608	0;1;2;3;4;5;6	708.9476312247846;11.502011134379256;708.9476312247846;-1.6235848880570067;2.943527128346357;-2.0908950304857647;12.382462694794132
8.128086514.C.A	18	62	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.7623	0.7623	0;1;2;3;4;5;6	1618.5646669138212;-1.0519155091789614;1618.5646669138212;1.665650298865998;-1.7435503812476796;9.98793905808757;-0.8263470172622789
6.4157735.A.G	21	44	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.6686761521292605;(0.6536,0.6834)	0.644463636364	1.23766363636	0;1;2;3;4;5;6	1902.0343589421125;-0.7395885591658775;1902.0343589421125;10.668530796797526;-1.6764332431289013;22.788601426640632;-0.9219684263460763
8.128086032.A.G	19	46	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.08452826087	0;1;2;3;4;5;6	1717.0593708523543;-1.5468819999083898;1717.0593708523543;7.055626500526579;-1.1285547768141484;17.514033547925436;-1.6196528646808304
8.128086025.T.C	15	39	6	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	1.0;(0.9997,0.9999)	1.0	1.00988461538	0;1;2;3;4;5;6	1353.9144168636233;-1.6360727189164272;1353.9144168636233;4.363835264824903;-0.7266897389888562;12.389416789188449;-1.6506091877174747
8.127888641.C.T	13	64	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.5333453125	0.5333453125	0;1;2;3;4;5;6	1162.9634180419878;2.1483196118982164;1162.9634180419878;-1.5574297360409588;-1.6093367878184637;2.7984720205273845;2.6185483182289886
8.127595631.C.A	15	69	4	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.6686761521292605;(0.6536,0.6834)	0.570804347826	0.570804347826	0;1;2;3;4;5;6	1343.3313958776864;1.6835478926086793;1343.3313958776864;-1.1632357797907176;-1.8307925514720509;4.279959422175416;2.1486408734351343
