mut_index	VAR_0	TOT_0	cluster	state_tree	true_cluster_DCF0	point_estimate_DCF0	cmm_CCF0	Explained	LHs
1.52793560.C.T	11	11	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.811833333333	0;1;2;3;4	1010.6525342675922;3.532741767752452;1010.6525342675922;24.589226908042576;17.188800481036168
1.51909479.C.T	7	47	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.362734042553	0.362734042553	0;1;2;3;4	622.8957034659214;5.010864588128538;622.8957034659214;-1.0316588897102363;-1.9896528922012955
1.51657800.G.C	4	59	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.165118644068	0.165118644068	0;1;2;3;4	351.2909407341513;14.62448777242026;351.2909407341513;-2.3722639687088254;0.09480324622152025
1.49916694.C.A	7	43	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.396476744186	0.396476744186	0;1;2;3;4	623.6514107921846;3.7243641849863103;623.6514107921846;-0.6326985234916052;-1.9658293529066917
1.53452848.T.G	24	36	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.811833333333	0;1;2;3;4	2185.9230207132705;-1.057780854969259;2185.9230207132705;35.58240917256894;20.561434721690674
1.53452808.C.T	17	30	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.944616666667	1.38011666667	0;1;2;3;4	1543.7228769858962;-1.4992217586162297;1543.7228769858962;20.966284141282472;10.74845616886656
1.53112410.C.T	24	24	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.811833333333	0;1;2;3;4	2207.2628134494157;9.910538904310968;2207.2628134494157;55.85196102858034;39.70557609692999
1.52793664.A.C	5	54	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.225509259259	0.225509259259	0;1;2;3;4	441.54280883950844;10.626341973405424;441.54280883950844;-2.2976351542866738;-1.0660392185611371
1.54075412.C.T	7	8	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	1.06553125	0;1;2;3;4	640.4471599193168;0.41703592506660137;640.4471599193168;13.0415147032509;8.425936638250558
1.54069506.T.G	7	51	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.334284313725	0.334284313725	0;1;2;3;4	622.2054222456763;6.362791097288916;622.2054222456763;-1.3651931499107235;-1.9480503254777517
3.158917944.T.C	30	30	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8176	0;1;2;3;4	2759.6681243883695;12.824099943723208;2759.6681243883695;70.6169035084541;50.43392234389114
3.159101505.G.T	4	17	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.577129411765	0.577129411765	0;1;2;3;4	357.74838735448566;-0.39387667679813987;357.74838735448566;0.35910161493641723;-1.1226139550141578
3.156816839.A.G	5	57	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.215157894737	0.215157894737	0;1;2;3;4	441.2090552271262;11.6158648113128;441.2090552271262;-2.3626400751015915;-0.8890759278974727
3.157597083.A.G	8	59	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.332583050847	0.332583050847	0;1;2;3;4	711.2132518216656;7.575324894266853;711.2132518216656;-1.3520945719721347;-1.9898553554800422
3.155847085.C.T	6	91	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.161723076923	0.161723076923	0;1;2;3;4	527.7809871775664;23.701686104782944;527.7809871775664;-2.5042917078504487;1.3663912709739847
3.156738483.T.C	6	73	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.2016	0.2016	0;1;2;3;4	529.3636935483484;16.178839658243387;529.3636935483484;-2.5151073986001755;-0.3189070763788777
3.158176486.A.G	6	64	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.22995	0.22995	0;1;2;3;4	530.313378195588;12.575747896822222;530.313378195588;-2.3621837821264187;-1.003224788206687
3.158822473.G.A	5	61	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.201049180328	0.201049180328	0;1;2;3;4	440.79112580786403;13.221391573677593;440.79112580786403;-2.4264534806900926;-0.580782076463052
3.157597235.G.T	9	9	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8176	0;1;2;3;4	826.6280483848624;2.574841051468461;826.6280483848624;19.912682120887727;13.857787771518842
3.157705946.C.G	4	54	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.181688888889	0.181688888889	0;1;2;3;4	351.74199021274063;12.31669586150662;351.74199021274063;-2.371722400326817;-0.4114458428153931
6.29895772.C.G	5	30	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.4322	0.4322	0;1;2;3;4	445.2158920112564;1.367006361429123;445.2158920112564;-0.5927531475739691;-1.7739570532428388
6.29895782.T.C	5	32	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.4051875	0.4051875	0;1;2;3;4	444.807581951016;1.9003701492863811;444.807581951016;-0.8340035041952358;-1.8405973067901087
9.28388969.C.T	21	55	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.997270909091	0.997270909091	0;1;2;3;4	1895.77964741651;-1.81026788063582;1895.77964741651;17.58240944416106;6.3985758401589266
9.28388988.C.A	4	55	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.189956363636	0.189956363636	0;1;2;3;4	351.6484641547298;10.97494382288114;351.6484641547298;-2.412085323305078;-0.686769661792237
11.124783420.T.C	11	18	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.7755	0;1;2;3;4	999.8250259371199;-1.274989882316092;999.8250259371199;14.81317067123295;8.039023959556651
11.124783349.T.A	6	17	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.895764705882	0.895764705882	0;1;2;3;4	540.3065361684219;-1.2423114838196305;540.3065361684219;3.640859309369789;0.5884169148331022
11.124426370.G.T	17	63	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.684857142857	0.684857142857	0;1;2;3;4	1527.047312239063;-0.16172854703674489;1527.047312239063;7.76171950755387;0.4402492626613608
11.124323752.G.A	17	87	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.495931034483	0.495931034483	0;1;2;3;4	1520.537786671718;4.944790480181908;1520.537786671718;3.3024277060058225;-1.8717978006119864
11.124198427.G.T	4	55	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.184581818182	0.184581818182	0;1;2;3;4	351.6484641547298;11.750646857233352;351.6484641547298;-2.3983673163130987;-0.5265364027544344
11.123749320.C.T	11	11	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.846	0;1;2;3;4	1010.6525342675922;3.213922479790822;1010.6525342675922;25.04269415334767;17.642267726341256
11.124783226.C.A	5	15	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.846	0.846	0;1;2;3;4	449.7370628085861;-1.1503086865262286;449.7370628085861;2.5868540984661106;0.11770921198674067
11.124782971.T.A	15	23	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.827608695652	0;1;2;3;4	1365.2702006849013;-1.2656148021505782;1365.2702006849013;21.94019360256087;12.564451266370966
11.124429360.C.T	5	22	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.576818181818	0.576818181818	0;1;2;3;4	447.20290822396373;-0.2964502644008036;447.20290822396373;0.6506843622012504;-1.1921808089479988
11.124429277.G.C	4	57	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.178105263158	0.178105263158	0;1;2;3;4	351.4665055084824;12.536691927199577;351.4665055084824;-2.409473148744098;-0.3587051736625426
7.145426940.C.G	15	90	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.49365	0.49365	0;1;2;3;4	1338.6772302632653;3.7107447241333062;1338.6772302632653;2.4364115972160505;-2.0176433893503685
7.145302836.C.T	14	53	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.782388679245	0.782388679245	0;1;2;3;4	1256.9505212568527;-1.3763964908905741;1256.9505212568527;7.537367731365741;1.0501096976748627
7.145485200.T.A	3	58	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.153201724138	0.153201724138	0;1;2;3;4	261.8955872154917;10.848351928594203;261.8955872154917;-2.442826706310653;-0.32700538590924744
7.145426986.T.G	35	62	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.710140322581	0.83602016129	0;1;2;3;4	3179.303528023076;-0.8087904449010992;3179.303528023076;50.642210166753145;29.1248756225538
7.145666129.A.G	11	68	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.479130882353	0.479130882353	0;1;2;3;4	980.8450488465237;2.666929208873377;980.8450488465237;1.0806026486579867;-2.0353727256049865
7.145524231.A.G	5	43	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.344406976744	0.344406976744	0;1;2;3;4	442.95543780674814;3.149079385505992;442.95543780674814;-1.5124997265608862;-2.0200292188257514
7.146136102.C.A	5	43	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.344406976744	0.344406976744	0;1;2;3;4	442.95543780674814;3.149079385505992;442.95543780674814;-1.5124997265608862;-2.0200292188257514
7.145855470.G.T	6	53	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.335309433962	0.335309433962	0;1;2;3;4	531.6822839047122;4.472765962954231;531.6822839047122;-1.5773998918592689;-2.0812031514570926
7.146246829.C.A	13	58	1	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.9738;(0.9996,0.9999)	0.663874137931	0.663874137931	0;1;2;3;4	1164.486516987705;-0.4574680566739602;1164.486516987705;4.956265904758453;-0.4072312424564615
7.146180376.T.A	8	8	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.9873	0;1;2;3;4	734.6300051807584;1.205670911735889;734.6300051807584;19.058485414124622;13.676357103574505
3.195405691.C.T	13	33	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.966254545455	0.966254545455	0;1;2;3;4	1173.6512011285831;-1.5666319833894349;1173.6512011285831;10.166252148988086;3.280829929458733
8.76726734.A.C	8	73	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.287747945205	0.287747945205	0;1;2;3;4	709.2015053171898;10.431840586085535;709.2015053171898;-1.9744940255815493;-1.76145197093728
8.76684434.T.C	4	39	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.269302564103	0.269302564103	0;1;2;3;4	353.40720459832494;5.180925699227961;353.40720459832494;-1.974664771483761;-1.652944883961844
8.75511895.G.A	3	33	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.2387	0.2387	0;1;2;3;4	264.179379435146;4.747500460506002;264.179379435146;-2.0478271398450563;-1.4837389339039397
8.75371306.G.A	5	73	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.179842465753	0.179842465753	0;1;2;3;4	439.6880380645347;15.643158065278346;439.6880380645347;-2.539834722429628;-0.05025591908932725
8.75857371.C.A	4	12	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.875233333333	0.875233333333	0;1;2;3;4	359.64410775901706;-1.0945485777955284;359.64410775901706;2.0360311321770705;0.033603329541321614
8.75511939.G.A	3	26	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.302965384615	0.302965384615	0;1;2;3;4	265.1511075692716;2.475278888557142;265.1511075692716;-1.6532638501350192;-1.6917324527532998
8.76267772.G.C	17	17	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.875233333333	0;1;2;3;4	1562.867491478055;5.535787836914734;1562.867491478055;40.229793712538026;28.792771052619027
8.76020082.T.A	3	46	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.171241304348	0.171241304348	0;1;2;3;4	262.8323295066258;9.424928557552565;262.8323295066258;-2.32299950016502;-0.6398772211850279
8.76267940.C.T	68	68	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.875233333333	0;1;2;3;4	6258.797346439207;29.47053187464634;6258.797346439207;168.2465553771395;122.49846473746351
8.76267891.C.G	18	89	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.531040449438	0.531040449438	0;1;2;3;4	1610.8057959863547;3.701591001070234;1610.8057959863547;4.455275387652442;-1.542865681411456
19.31805227.G.A	11	54	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.511296296296	0.511296296296	0;1;2;3;4	983.845384830265;2.2348463831680547;983.845384830265;1.829650377471264;-1.67465410292645
19.31679765.A.G	6	49	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.307346938776	0.307346938776	0;1;2;3;4	532.2549880942466;6.427307804072747;532.2549880942466;-1.7008054986025058;-1.8412797849063978
19.32617999.A.G	12	25	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.2048	0;1;2;3;4	1086.5185212249253;-0.9777164103937217;1086.5185212249253;12.29814596822337;5.402850835093847
19.32531390.G.A	5	50	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.251	0.251	0;1;2;3;4	442.01885139622107;8.32968457455421;442.01885139622107;-2.152110515844612;-1.4386037890688677
19.32727183.C.T	6	75	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.2008	0.2008	0;1;2;3;4	529.1690863042991;16.106649896717663;529.1690863042991;-2.539741674220025;-0.3244212951326091
19.32619145.A.G	7	30	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.585666666667	0.585666666667	0;1;2;3;4	626.7634394138473;-0.0402308789362138;626.7634394138473;1.4672225610630214;-1.158167506668331
19.33659048.T.C	19	43	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.10906976744	0;1;2;3;4	1718.7720131114297;-1.4195458394077782;1718.7720131114297;18.218359949175824;7.6103849027497255
19.33658683.T.C	6	24	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.6275	0.6275	0;1;2;3;4	537.5915135156336;-0.5104397385715274;537.5915135156336;1.4751760628517125;-0.9304854017130495
3.195405672.A.C	7	33	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.520290909091	0.520290909091	0;1;2;3;4	625.9298616182026;0.8249577110278778;625.9298616182026;0.7863308351012996;-1.5043342659810826
19.34256428.G.A	14	74	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.474864864865	0.474864864865	0;1;2;3;4	1251.3766444733528;4.642896747643164;1251.3766444733528;1.994115329346485;-1.9881599862901354
8.121870671.C.T	6	10	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.94972	0.78771	0;1;2;3;4	544.8754195150551;-1.0131246524531834;544.8754195150551;7.803687609748795;4.111409553155862
8.121870497.T.A	12	24	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.68715	1.31285	0;1;2;3;4	1087.2116684054852;-0.8074804589902769;1087.2116684054852;13.398013077395674;6.357775140529466
7.49798733.A.T	9	52	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.512636538462	0.512636538462	0;1;2;3;4	802.9344142567456;1.157219842219991;802.9344142567456;1.0444355665457046;-1.778329041279882
8.120510231.A.C	54	92	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.91547173913	0.770585869565	0;1;2;3;4	4909.1542245479195;-1.9637032243850001;4909.1542245479195;75.67354164142381;42.61519822024724
8.120498990.T.C	18	33	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.8065	1.4322	0;1;2;3;4	1633.575156005389;-1.2720218942298978;1633.575156005389;22.607316651362535;11.788721113823474
8.120906391.A.C	18	44	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.07415	0;1;2;3;4	1626.3944802856206;-1.5636870958566185;1626.3944802856206;16.333614258532787;6.461893705872779
8.120561552.T.A	6	14	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.1253	0;1;2;3;4	541.9050050494855;-1.0566650020617327;541.9050050494855;5.163081626702249;1.8151217464289715
8.120906739.G.C	7	27	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.680737037037	0.680737037037	0;1;2;3;4	627.6948607229702;-0.8172595469595549;627.6948607229702;2.375439349784866;-0.612332040348214
8.120906729.T.C	7	29	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.633789655172	0.633789655172	0;1;2;3;4	627.0619324024033;-0.5233450943623268;627.0619324024033;1.9074152704795537;-0.9081970314936996
8.121870445.T.C	12	23	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.744230434783	1.36993043478	0;1;2;3;4	1087.9456375805653;-1.0129961515453623;1087.9456375805653;14.049530131845085;6.923212650898964
8.121755376.A.T	4	63	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.166711111111	0.166711111111	0;1;2;3;4	350.9572980882036;13.853132467075998;350.9572980882036;-2.445720386466233;-0.05809144102638797
3.103356923.T.G	3	38	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.193642105263	0.193642105263	0;1;2;3;4	263.6063859715572;7.772755094614782;263.6063859715572;-2.200220996789483;-0.9625806142952396
3.103356952.T.C	18	34	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.845741176471	1.29854117647	0;1;2;3;4	1632.7923966661394;-1.372136886893383;1632.7923966661394;20.778128192884996;10.156768522238895
3.102978450.T.A	22	46	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.17307826087	0;1;2;3;4	1992.7280699473813;-1.08292438149995;1992.7280699473813;22.881870717485512;10.31366140561019
3.103072722.T.C	4	45	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.218026666667	0.218026666667	0;1;2;3;4	352.67330545524067;8.695234695345878;352.67330545524067;-2.2371681885926353;-1.1141329593827791
3.102978319.G.A	38	64	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	1.45635	0;1;2;3;4	3454.8166549739285;-1.8635525127719532;3454.8166549739285;50.986862614914415;27.840450310450336
3.102978382.C.T	71	71	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8176	0;1;2;3;4	6535.064997984074;34.20080679841038;6535.064997984074;170.97710856827348;123.21071981214116
3.102977937.T.C	11	18	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.749466666667	0;1;2;3;4	999.8250259371199;-1.251543371982665;999.8250259371199;14.459281305079845;7.710042577863536
3.102978297.A.G	42	70	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.73584	0;1;2;3;4	3819.302857324105;-1.8804849493287676;3819.302857324105;57.1099601879392;31.458537356711496
3.103618859.T.C	22	57	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.946694736842	0.946694736842	0;1;2;3;4	1986.4259473727388;-1.8205424566683277;1986.4259473727388;17.55356718044556;6.0086528253832725
3.103618861.T.C	5	58	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.211448275862	0.211448275862	0;1;2;3;4	441.10180969677265;12.014483326365951;441.10180969677265;-2.3813566020367603;-0.8147656405769119
3.192595892.G.T	19	19	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8176	0;1;2;3;4	1746.9689384019207;7.301056253644633;1746.9689384019207;43.903165177974195;31.120610440417664
3.192801924.C.A	9	46	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.479895652174	0.479895652174	0;1;2;3;4	804.2603507753989;2.3607030569128185;804.2603507753989;0.8205576379060595;-1.7923445840008299
3.193196447.G.C	7	70	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.24528	0.24528	0;1;2;3;4	619.5565803558616;13.168646128736562;619.5565803558616;-2.311377300758007;-1.160050274378392
3.193196449.T.C	30	68	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.08211764706	0;1;2;3;4	2714.537998232471;-1.6278927038586488;2714.537998232471;28.85087948245581;12.202917259610587
3.191824994.G.C	7	71	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.241825352113	0.241825352113	0;1;2;3;4	619.4387973202051;13.55672713848693;619.4387973202051;-2.340631332995965;-1.096277492360624
3.191984751.G.A	27	54	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.7736	1.2264	0;1;2;3;4	2447.5795322391546;-1.053165381565968;2447.5795322391546;29.823716539527823;14.170757476325868
3.192456285.A.G	8	70	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.28032	0.28032	0;1;2;3;4	709.5962908909116;11.522868462987066;709.5962908909116;-1.9952364651234902;-1.609702291818369
3.192587201.G.A	57	57	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8176	0;1;2;3;4	5245.833569015877;26.829922571049455;5245.833569015877;136.63624934403816;98.28858513136854
3.193196573.C.T	12	17	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.865694117647	0;1;2;3;4	1093.6201056675527;-0.7606662622573523;1093.6201056675527;18.442262332678702;10.834203938132172
3.193196577.T.C	12	17	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.865694117647	0;1;2;3;4	1093.6201056675527;-0.7606662622573523;1093.6201056675527;18.442262332678702;10.834203938132172
7.49754752.C.T	34	71	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.41837464789	0;1;2;3;4	3080.448776907053;1.5040874637650674;3080.448776907053;41.96133647441129;21.86842604845939
6.25977285.A.G	7	77	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.235745454545	0.235745454545	0;1;2;3;4	618.7663811666224;13.85723359857311;618.7663811666224;-2.4421772424053927;-1.0401859065468742
8.125893673.A.G	7	72	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.255276388889	0.255276388889	0;1;2;3;4	619.3227251489524;11.664567275215312;619.3227251489524;-2.286350795847465;-1.4005427023844348
7.49657009.T.C	11	27	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.2067	0;1;2;3;4	993.4218657321532;-1.100967271949365;993.4218657321532;10.674925977594683;4.477152477674149
6.28862617.G.C	22	40	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.83306	1.42626	0;1;2;3;4	1997.1072966131667;-1.398992914533821;1997.1072966131667;27.864511547833246;14.635149621486384
2.91873226.C.T	5	51	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.236656862745	0.236656862745	0;1;2;3;4	441.8962490741287;9.678628129538016;441.8962490741287;-2.2178834719243383;-1.2233353081000402
2.91921119.G.A	9	68	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.319486764706	0.319486764706	0;1;2;3;4	800.0757414956598;9.790582635422346;800.0757414956598;-1.4722163388861667;-1.9370167074470217
7.157957938.A.G	46	46	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.9873	0;1;2;3;4	4232.906423507334;15.716501460454566;4232.906423507334;118.37018484918977;87.4229470635266
2.91921202.G.A	26	67	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.936737313433	0.936737313433	0;1;2;3;4	2348.0279684371408;-1.8801326556925133;2348.0279684371408;20.7921550095504;-1.5777660304864582
6.69211191.C.G	27	57	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.22835789474	0;1;2;3;4	2445.551383991862;-0.6704755423319995;2445.551383991862;29.414065694173836;13.868534192177123
